EEG Channel 1,EEG Channel 2,EEG Channel 3,EEG Channel 4,EEG Channel 5,EEG Channel 6,EEG Channel 7,EEG Channel 8,Marker
-28849.70703125,20306.6015625,206870.40625,23143.9765625,134933.546875,300546.9375,-15357.9267578125,-20133.263671875,0.0
-28618.767578125,21841.49609375,216970.859375,26147.380859375,138734.640625,308884.53125,-15064.626953125,-19186.779296875,0.0
-28790.630859375,20901.181640625,213918.3125,24472.072265625,136823.4375,307324.03125,-15266.798828125,-19734.755859375,0.0
-28871.1640625,20248.533203125,207599.421875,23090.6015625,134906.265625,301404.0625,-15385.7548828125,-20164.244140625,0.0
-28728.73828125,21005.1171875,208900.625,24356.537109375,136236.375,301741.75,-15210.13671875,-19731.40234375,0.0
-28607.033203125,21878.2421875,216104.78125,26194.38671875,138657.734375,307858.4375,-15046.5224609375,-19180.140625,0.0
-28754.48828125,21186.5,215441.796875,25081.470703125,137532.28125,308469.0625,-15194.982421875,-19563.8984375,0.0
-28879.27734375,20313.30859375,208946.625,23236.4453125,135133.578125,302776.46875,-15370.599609375,-20119.31640625,2.0
-28785.9375,20684.79296875,207463.640625,23771.546875,135510.09375,300692.875,-15265.9267578125,-19925.59375,0.0
-28606.4296875,21800.7265625,214492.09375,25986.11328125,138291.015625,306293.59375,-15051.88671875,-19241.09375,0.0
-28714.12109375,21464.9140625,216595.625,25581.166015625,138076.03125,309184.75,-15149.0498046875,-19404.173828125,0.0
-28871.296875,20461.96875,210663.375,23599.482421875,135602.90625,304430.53125,-15360.9443359375,-20028.45703125,0.0
-28837.63671875,20429.6484375,206786.109375,23342.19140625,134992.96875,300326.46875,-15332.5126953125,-20084.314453125,0.0
-28627.685546875,21598.755859375,212425.046875,25540.26171875,137639.09375,304513.53125,-15086.6884765625,-19377.015625,0.0
-28827.779296875,20708.330078125,212536.703125,24140.015625,136287.671875,306149.875,-15283.830078125,-19858.806640625,0.0
-28871.69921875,20293.19140625,206976.75,23150.681640625,134815.609375,300710.96875,-15359.3349609375,-20153.044921875,0.0
-28679.921875,21278.970703125,210338.5625,24893.6484375,136803.921875,302859.21875,-15147.775390625,-19564.904296875,0.0
-28610.185546875,21877.974609375,216791.359375,26275.857421875,138739.140625,308644.75,-15048.6005859375,-19182.01953125,0.0
-28778.76171875,21004.78125,214298.84375,24710.72265625,136995.765625,307609.34375,-15238.166015625,-19685.0,0.0
-28871.6328125,20283.9375,207846.328125,23175.693359375,134915.046875,301659.59375,-15373.013671875,-20151.50390625,0.0
-28722.234375,20954.220703125,208486.09375,24223.767578125,135967.40625,301442.0,-15206.3818359375,-19757.62109375,0.0
-28576.322265625,21918.408203125,215758.5625,26238.44140625,138581.96875,307494.0,-15033.177734375,-19167.6015625,0.0
-28712.578125,21303.177734375,215816.375,25305.904296875,137687.84375,308729.375,-15166.8193359375,-19485.376953125,0.0
-28850.779296875,20370.3046875,209340.578125,23421.98828125,135276.265625,303163.78125,-15352.025390625,-20076.40234375,0.0
-28770.78125,20638.189453125,207241.421875,23695.70703125,135344.796875,300582.28125,-15265.255859375,-19942.626953125,0.0
-28573.3046875,21798.24609375,214036.1875,25975.451171875,138180.09375,305912.5625,-15039.5478515625,-19234.12109375,0.0
-28650.216796875,21572.134765625,216763.390625,25843.888671875,138308.84375,309251.3125,-15101.1044921875,-19319.34765625,0.0
-28815.57421875,20554.37109375,211107.625,23852.951171875,135861.46875,304858.125,-15315.6142578125,-19953.82421875,0.0
-28807.86328125,20409.732421875,206784.296875,23335.6875,134955.015625,300416.65625,-15323.392578125,-20077.408203125,0.0
-28602.205078125,21539.2109375,211922.140625,25457.046875,137480.921875,304140.4375,-15087.8955078125,-19396.4609375,0.0
-28609.916015625,21781.4140625,217066.078125,26193.513671875,138659.609375,309166.09375,-15064.7607421875,-19212.796875,0.0
-28791.435546875,20773.373046875,212969.140625,24304.033203125,136438.875,306556.09375,-15281.349609375,-19803.888671875,0.0
-28840.05078125,20290.642578125,207126.28125,23165.099609375,134787.640625,300933.71875,-15364.1630859375,-20149.15625,0.0
-28663.6953125,21212.71875,209816.609375,24778.849609375,136586.671875,302490.5625,-15153.5419921875,-19597.359375,0.0
-28585.240234375,21903.923828125,216602.921875,26342.17578125,138715.265625,308442.71875,-15035.927734375,-19156.001953125,0.0
-28754.0859375,21059.6328125,214686.890625,24855.29296875,137093.53125,307965.40625,-15216.171875,-19633.501953125,0.0
-28867.341796875,20270.056640625,208162.078125,23177.37109375,134854.234375,302050.71875,-15376.1650390625,-20151.033203125,0.0
-28744.294921875,20839.625,208060.828125,24055.994140625,135682.09375,301176.71875,-15240.84765625,-19834.33203125,0.0
-28587.720703125,21870.798828125,215348.734375,26132.830078125,138355.78125,307166.4375,-15054.568359375,-19202.203125,0.0
-28730.951171875,21332.009765625,216061.65625,25364.041015625,137680.734375,308938.5625,-15186.4658203125,-19488.193359375,0.0
-28879.880859375,20368.091796875,209685.25,23439.490234375,135246.90625,303546.875,-15388.705078125,-20100.20703125,0.0
-28828.046875,20532.9140625,206967.03125,23527.46484375,135091.0,300421.75,-15326.2763671875,-20033.62109375,0.0
-28627.015625,21694.51171875,213464.75,25775.224609375,137859.4375,305445.53125,-15096.27734375,-19329.0703125,0.0
-28679.587890625,21597.951171875,216872.15625,25853.87890625,138247.015625,309292.09375,-15127.5244140625,-19336.1796875,0.0
-28855.80859375,20562.88671875,211538.3125,23871.525390625,135831.890625,305286.09375,-15349.208984375,-19961.46875,0.0
-28873.041015625,20320.28125,206733.8125,23177.705078125,134704.765625,300439.53125,-15378.1767578125,-20150.4296875,0.0
-28671.7421875,21425.6875,211309.71875,25222.5546875,137106.546875,303640.53125,-15134.900390625,-19490.205078125,0.0
-28650.41796875,21799.05078125,217011.09375,26183.9921875,138556.078125,309029.09375,-15067.5771484375,-19222.51953125,0.0
-28822.951171875,20827.017578125,213394.0,24449.609375,136567.09375,306882.875,-15281.4833984375,-19792.556640625,0.0
-28888.330078125,20246.521484375,207290.765625,23122.5859375,134727.359375,301096.46875,-15387.36328125,-20182.21484375,0.0
-28717.7421875,21097.18359375,209321.53125,24540.267578125,136279.28125,302085.40625,-15193.775390625,-19683.658203125,0.0
-28605.892578125,21895.07421875,216343.5625,26282.49609375,138610.59375,308138.53125,-15050.544921875,-19182.0859375,0.0
-28761.529296875,21131.8515625,215057.4375,25001.40625,137271.03125,308216.875,-15217.9150390625,-19609.02734375,0.0
-28876.125,20313.173828125,208515.59375,23258.306640625,134989.953125,302388.625,-15380.0546875,-20144.1953125,0.0
-28757.70703125,20784.37109375,207718.25,23956.3515625,135585.265625,300927.8125,-15245.9443359375,-19882.947265625,0.0
-28586.044921875,21853.23046875,214940.5,26081.130859375,138283.234375,306803.40625,-15036.93359375,-19223.458984375,0.0
-28706.810546875,21420.658203125,216319.078125,25518.537109375,137871.046875,309109.21875,-15142.6123046875,-19442.05859375,0.0
-28861.57421875,20436.421875,210161.671875,23556.09765625,135402.53125,304036.90625,-15348.001953125,-20054.810546875,0.0
-28824.158203125,20496.837890625,206864.765625,23445.591796875,134983.046875,300430.40625,-15311.189453125,-20054.33984375,0.0
-28626.814453125,21671.17578125,212951.375,25687.44921875,137708.359375,305042.0,-15077.501953125,-19348.583984375,0.0
-28669.259765625,21676.138671875,216989.90625,25977.595703125,138352.296875,309339.625,-15096.478515625,-19295.54296875,0.0
-28844.9453125,20644.224609375,212038.875,24013.548828125,135999.59375,305778.1875,-15319.2353515625,-19916.541015625,0.0
-28867.87890625,20314.916015625,206845.25,23152.0234375,134680.6875,300636.28125,-15360.474609375,-20156.8671875,0.0
-28673.75390625,21365.337890625,210770.53125,25107.5546875,136947.765625,303237.625,-15127.7255859375,-19529.23046875,0.0
-28630.904296875,21836.802734375,216882.8125,26257.685546875,138609.453125,308851.875,-15056.37890625,-19204.416015625,0.0
-28806.58984375,20902.052734375,213830.203125,24540.46875,136668.671875,307288.34375,-15264.98828125,-19749.91015625,0.0
-28886.51953125,20251.548828125,207556.3125,23114.94140625,134712.875,301413.96875,-15387.4306640625,-20183.48828125,0.0
-28732.6953125,20994.38671875,208823.25,24399.451171875,136074.765625,301711.09375,-15207.9912109375,-19748.568359375,0.0
-28618.6328125,21868.787109375,216010.890625,26234.685546875,138500.21875,307809.78125,-15055.306640625,-19198.849609375,0.0
-28772.66015625,21178.3203125,215364.078125,25123.3125,137373.5625,308437.53125,-15215.166015625,-19588.44140625,0.0
-28900.66796875,20297.013671875,208824.796875,23300.685546875,135009.921875,302694.53125,-15396.6171875,-20153.1796875,0.0
-28805.8515625,20673.39453125,207346.890625,23802.123046875,135362.171875,300619.90625,-15285.9091796875,-19952.55078125,0.0
-28618.23046875,21797.44140625,214436.046875,25976.45703125,138095.40625,306296.59375,-15063.21875,-19253.09765625,0.0
-28712.98046875,21474.033203125,216566.78125,25593.1015625,137905.515625,309208.34375,-15149.18359375,-19412.419921875,0.0
-28865.330078125,20466.39453125,210623.21875,23645.953125,135490.71875,304426.21875,-15353.43359375,-20030.201171875,0.0
-28839.849609375,20421.9375,206808.234375,23317.650390625,134804.140625,300405.40625,-15326.8125,-20081.162109375,0.0
-28648.33984375,21571.599609375,212443.828125,25494.798828125,137425.796875,304588.78125,-15102.6474609375,-19392.7734375,0.0
-28667.919921875,21699.673828125,217028.734375,26024.333984375,138372.6875,309233.15625,-15102.0439453125,-19272.4765625,0.0
-28832.205078125,20698.337890625,212499.421875,24110.041015625,136105.609375,306141.5,-15312.865234375,-19877.44921875,0.0
-28855.94140625,20292.119140625,206962.203125,23106.962890625,134611.546875,300734.71875,-15370.130859375,-20166.58984375,0.0
-28668.791015625,21277.361328125,210267.75,24869.107421875,136618.3125,302814.8125,-15157.5654296875,-19591.66015625,0.0
-28608.0390625,21860.40625,216738.171875,26243.134765625,138540.046875,308613.4375,-15062.4140625,-19213.46875,0.0
-28776.482421875,20967.1640625,214269.609375,24651.580078125,136764.5,307617.84375,-15252.2470703125,-19717.791015625,0.0
-28864.189453125,20249.470703125,207848.875,23120.91015625,134683.703125,301696.75,-15393.533203125,-20186.23828125,0.0
-28728.26953125,20912.37890625,208406.09375,24195.40234375,135765.90625,301387.34375,-15233.5390625,-19805.56640625,0.0
-28594.158203125,21868.787109375,215672.0625,26191.904296875,138354.71875,307446.125,-15057.5859375,-19209.779296875,0.0
-28522.140625,21890.37890625,216755.8125,26303.150390625,138469.984375,308715.5625,-14996.1630859375,-19144.06640625,0.0
-28696.41796875,21004.646484375,214275.171875,24727.21875,136723.25,307696.84375,-15191.4951171875,-19651.00390625,0.0
-28799.81640625,20278.640625,207881.59375,23130.767578125,134573.0,301827.78125,-15333.7861328125,-20124.01171875,0.0
-28669.328125,20933.703125,208442.234375,24207.47265625,135664.984375,301520.875,-15181.7724609375,-19748.634765625,0.0
-28534.27734375,21888.568359375,215664.890625,26231.869140625,138298.3125,307519.625,-15001.86328125,-19162.908203125,0.0
-28678.984375,21273.13671875,215728.9375,25286.458984375,137397.96875,308762.90625,-15138.7900390625,-19489.736328125,0.0
-28816.6484375,20354.681640625,209303.765625,23408.173828125,134990.625,303235.0,-15329.2265625,-20078.279296875,0.0
-28740.47265625,20613.177734375,207206.28125,23647.5625,135016.09375,300661.625,-15246.8828125,-19948.19140625,0.0
-28551.51171875,21765.322265625,214017.6875,25867.08984375,137770.921875,306024.5,-15023.65625,-19246.19140625,0.0
-28646.595703125,21548.3984375,216803.296875,25717.220703125,137875.796875,309423.71875,-15089.9736328125,-19346.03515625,0.0
-28816.044921875,20520.576171875,211145.640625,23728.095703125,135436.0625,305021.75,-15316.0166015625,-19978.90234375,0.0
-28804.443359375,20382.91015625,206769.078125,23251.064453125,134568.5,300497.125,-15322.3203125,-20104.966796875,0.0
-28594.76171875,21512.724609375,211898.140625,25334.26953125,137047.203125,304219.3125,-15084.4755859375,-19416.443359375,0.0
-28593.220703125,21763.712890625,217101.421875,26052.36328125,138204.234375,309313.5625,-15050.6123046875,-19220.173828125,0.0
-28773.46484375,20774.111328125,213024.65625,24207.740234375,136042.375,306701.8125,-15261.76953125,-19814.751953125,0.0
-28818.927734375,20272.404296875,207161.28125,23072.02734375,134399.65625,301062.125,-15346.4599609375,-20163.57421875,0.0
-28637.677734375,21180.46484375,209785.765625,24728.89453125,136248.375,302533.65625,-15144.6240234375,-19625.72265625,0.0
-28555.6015625,21873.75,216607.09375,26268.146484375,138346.265625,308533.96875,-15017.2861328125,-19171.693359375,0.0
-28720.69140625,21047.09375,214724.640625,24857.23828125,136814.71875,308068.46875,-15199.810546875,-19639.939453125,0.0
-28821.275390625,20271.0625,208220.28125,23170.53125,134576.953125,302182.625,-15353.9033203125,-20140.439453125,0.0
-28685.689453125,20848.810546875,208137.671875,24041.51171875,135396.84375,301333.375,-15205.5771484375,-19815.892578125,0.0
-28529.919921875,21866.306640625,215415.921875,26133.96875,138090.578125,307305.4375,-15011.18359375,-19188.0546875,0.0
-28660.07421875,21340.99609375,216128.71875,25349.7578125,137394.21875,309087.4375,-15127.994140625,-19467.0703125,0.0
-28804.17578125,20394.98046875,209773.625,23464.03125,134996.65625,303715.1875,-15321.0458984375,-20063.326171875,0.0
-28741.076171875,20560.205078125,207054.40625,23538.798828125,134811.78125,300603.15625,-15260.4951171875,-19992.248046875,0.0
-28542.927734375,21718.8515625,213488.21875,25803.521484375,137602.28125,305550.0625,-15033.2451171875,-19288.703125,0.0
-28610.720703125,21613.642578125,216929.21875,25842.14453125,137940.515625,309431.03125,-15078.5078125,-19306.875,0.0
-28781.9140625,20583.205078125,211636.625,23842.892578125,135515.53125,305475.09375,-15305.2880859375,-19937.59765625,0.0
-28787.076171875,20340.599609375,206810.3125,23190.111328125,134440.5,300605.625,-15324.80078125,-20115.361328125,0.0
-28586.24609375,21434.873046875,211346.265625,25231.0703125,136840.46875,303774.0625,-15088.4990234375,-19456.4765625,0.0
-28568.8125,21800.056640625,217008.546875,26202.767578125,138296.78125,309118.15625,-15037.9384765625,-19199.587890625,0.0
-28740.138671875,20829.431640625,213431.015625,24431.90625,136258.5,307032.65625,-15249.4306640625,-19763.119140625,0.0
-28804.64453125,20252.48828125,207372.375,23109.912109375,134413.265625,301308.5,-15351.220703125,-20150.162109375,0.0
-28640.896484375,21080.083984375,209327.640625,24549.7890625,135988.265625,302214.75,-15157.833984375,-19661.798828125,0.0
-28515.16796875,21888.234375,215732.015625,26173.599609375,138201.15625,307610.875,-14986.91015625,-19150.1015625,0.0
-28653.63671875,21282.724609375,215824.21875,25235.294921875,137307.71875,308882.375,-15128.396484375,-19476.458984375,0.0
-28799.548828125,20342.275390625,209328.84375,23358.419921875,134919.46875,303284.9375,-15324.33203125,-20076.87109375,0.0
-28730.548828125,20594.134765625,207200.78125,23611.3515625,134975.0625,300672.46875,-15241.7197265625,-19951.34375,0.0
-28534.478515625,21760.224609375,214012.109375,25857.76953125,137768.78125,306026.03125,-15000.65625,-19233.583984375,0.0
-28561.904296875,21527.611328125,211941.25,25350.49609375,137073.6875,304300.375,-15024.3271484375,-19369.83984375,0.0
-28558.955078125,21784.56640625,217106.375,26113.115234375,138279.34375,309323.40625,-14991.603515625,-19180.54296875,0.0
-28743.9609375,20782.359375,213057.578125,24263.263671875,136107.359375,306741.1875,-15211.74609375,-19770.96484375,0.0
-28804.443359375,20272.404296875,207228.8125,23065.9921875,134393.296875,301155.40625,-15308.23828125,-20123.67578125,0.0
-28616.421875,21178.857421875,209846.90625,24675.5859375,136191.234375,302638.0,-15106.8720703125,-19580.4609375,0.0
-28528.109375,21886.22265625,216656.640625,26228.919921875,138315.625,308614.90625,-14983.6240234375,-19126.02734375,0.0
-28697.15625,21062.650390625,214786.0,24840.67578125,136820.484375,308148.34375,-15165.544921875,-19594.07421875,0.0
-28801.626953125,20281.92578125,208269.234375,23138.61328125,134564.34375,302259.59375,-15324.8681640625,-20101.279296875,0.0
-28670.400390625,20858.130859375,208121.78125,24009.794921875,135392.078125,301344.25,-15186.0634765625,-19789.740234375,0.0
-28510.474609375,21886.7578125,215364.484375,26133.232421875,138126.796875,307268.09375,-14989.927734375,-19156.134765625,0.0
